Sentence #,Word,POS,Tag
Sentence: 45,",``,O
,THE,DT,O
Sentence: 46,TOWN,NN,O
,IS,VBZ,O
,SEEKING,VBG,O
,MONEY,NN,O
,DAMAGES,NNS,O
,FROM,IN,O
,EAST,NNP,O
,RIVER,NNP,O
,ENERGY,NNP,O
,TO,TO,O
,COVER,VB,O
,THE,DT,O
,MORE,JJR,O
,THAN,IN,O
,$,$,O
Sentence: 47,IN,IN,O
,COSTS,NNS,O
,FOR,IN,O
,THE,DT,O
,ENVIRONMENTAL,JJ,O
,CLEANUP,NN,O
Sentence: 48,MONITORING,NN,O
,AND,CC,O
,HEATING,NN,O
,SYSTEM,NN,O
,REPLACEMENT,NN,O
,AT,IN,O
,THE,DT,O
,SCHOOL,NN,O
,.,.,O
Sentence: 50,SIX,CD,O
,OUT,IN,O
,OF,IN,O
,THE,DT,O
,10,CD,O
,TOWN,NN,O
,FIELDS,NNS,O
,TESTED,VBN,O
,LAST,JJ,O
,WEEK,NN,O
,SHOWED,VBD,O
,LOW,JJ,O
,LEVELS,NNS,O
,OF,IN,O
,CONTAMINATED,JJ,O
,SOIL,NN,O
,.,.,O
Sentence: 51,THE,DT,O
,TOWN,NN,O
,ANNOUNCED,VBD,O
,RESULTS,NNS,O
,FROM,IN,O
,AUG.,NNP,O
,22,CD,O
,-,SYM,O
,23,CD,O
,TESTS,NNS,O
,FRIDAY,NNP,O
,NIGHT,NN,O
Sentence: 52,SAYING,VBG,O
,THEY,PRP,O
,WILL,MD,O
,REMEDIATE,VB,O
,CONTAMINATED,JJ,O
,SITES,NNS,O
,DESPITE,IN,O
,NOTICE,NN,O
,FROM,IN,O
,EXPERTS,NNS,O
,THAT,IN,O
,THE,DT,O
,LEVELS,NNS,O
,DETECTED,VBD,O
,ARE,VBP,O
,NOT,RB,O
,DANGEROUS,JJ,O
,.,.,O
Sentence: 53,SOME,DT,O
,ASBESTOS,NN,O
,WAS,VBD,O
,DISCOVERED,VBN,O
,AT,IN,O
,BURROUGHS,NNP,O
,PARK,NNP,O
,SOCCER,NNP,O
,FIELD,NNP,O
Sentence: 54,AND,CC,O
,SMALL,JJ,O
,AMOUNTS,NNS,O
,OF,IN,O
,POLYCYCLIC,JJ,1
,AROMATIC,JJ,0
,HYDROCARBONS,NNS,0
,(,-LRB-,O
,PAHS,NNS,O
,),-RRB-,O
,WERE,VBD,O
,FOUND,VBN,O
,AT,IN,O
,THE,DT,O
,JENNINGS,NNP,O
,BEACH,NNP,O
,PLAYGROUND,NN,O
,AREA,NN,O
,GRASS,NN,O
,AND,CC,O
,THE,DT,O
,TOWN,NNP,O
,HALL,NNP,O
,SOCCER,NNP,O
,FIELDS,NNP,O
,.,.,O
Sentence: 55,LOW,JJ,O
,LEVELS,NNS,O
,OF,IN,O
,ARSENIC,NNS,1
,WERE,VBD,O
,DETECTED,VBN,O
,AT,IN,O
,SULLIVAN,NNP,O
,FOOTBALL,NNP,O
,FIELDS,NNP,O
Sentence: 56,AND,CC,O
,SOME,DT,O
,EXTRACTABLE,JJ,O
,TOTAL,JJ,O
,PETROLEUM,NN,1
,HYDROCARBONS,NNS,1
,(,-LRB-,O
,ETPHS,NNS,O
,),-RRB-,O
,WERE,VBD,O
,DISCOVERED,VBN,O
,AT,IN,O
,SOUTH,NNP,O
,PINE,NNP,O
,CREEK,NNP,O
,SOCCER,NNP,O
,FIELDS,NNP,O
,.,.,O
Sentence: 57,THE,DT,O
,REAR,JJ,O
,EXTERIOR,JJ,O
,AREA,NN,O
,BEHIND,IN,O
,THE,DT,O
,RECREATION,NN,O
,BUILDING,NN,O
,AND,CC,O
,TENNIS,NN,O
,COURT,NN,O
,AT,IN,O
,THE,DT,O
,OLD,NNP,O
,DAM,NNP,O
,ROAD,NNP,O
,TENNIS,NNP,O
,FACILITY,NNP,O
,SHOWED,VBD,O
,BOTH,CC,O
,PAHS,NNS,O
,AND,CC,O
,POLYCHLORINATED,VBN,1
,BIPHENYLS,NN,1
,(,-LRB-,O
,PCBS,NNP,1
,),-RRB-,O
,.,.,O
Sentence: 59,WHILE,IN,O
,THE,DT,O
,CAUSE,NN,O
,OF,IN,O
,THE,DT,O
,ENVIRONMENTAL,JJ,O
,HAZARD,NN,O
,IS,VBZ,O
,STILL,RB,O
,BEING,VBG,O
,INVESTIGATED,VBN,O
Sentence: 60,DRAKE,NNP,O
,PETROLEUM,NNP,O
,COMPANY,NNP,O
Sentence: 61,AN,DT,O
,ENVIRONMENTAL,JJ,O
,CONTROL,NN,O
,COMPANY,NN,O
,FROM,IN,O
,NORTH,NNP,O
,GROSVENORDALE,NNP,O
Sentence: 62,HAS,VBZ,O
,BEEN,VBN,O
,ORDERED,VBN,O
,TO,TO,O
,CONDUCT,VB,O
,SURVEYS,NNS,O
,OF,IN,O
,WATER,NN,O
,SUPPLY,NN,O
,WELLS,NNS,O
,WITHIN,IN,O
,CERTAIN,JJ,O
,RADII,NN,O
,OF,IN,O
,THE,DT,O
,PROPERTIES,NNS,O
,TO,TO,O
,ENSURE,VB,O
,NO,DT,O
,POLLUTANTS,NNS,O
,HAVE,VBP,O
,CONTAMINATED,VBN,O
,NEARBY,JJ,O
,WATER,NN,O
,SOURCES,NNS,O
,.,.,O
Sentence: 63,TWO,CD,O
,LETTERS,NNS,O
,DATED,VBD,O
,SEPT.,NNP,O
,24,CD,O
,SENT,VBN,O
,FROM,IN,O
,THE,DT,O
,STATE,NN,O
,DEP,NNP,O
,TO,IN,O
,JAMES,NNP,O
,BLACKWELL,NNP,O
Sentence: 64,A,DT,O
,REPRESENTATIVE,NN,O
,FROM,IN,O
,DRAKE,NNP,O
,PETROLEUM,NNP,O
Sentence: 65,THE,DT,O
,PROPERTY,NN,O
,'S,POS,O
,TENANT,NN,O
Sentence: 66,OUTLINE,VB,O
,THE,DT,O
,TYPES,NNS,O
,OF,IN,O
,CONTAMINANTS,NNS,O
,FOUND,VBN,O
,AT,IN,O
,EACH,DT,O
,SITE,NN,O
,AND,CC,O
,THE,DT,O
,NECESSARY,JJ,O
,STEPS,NNS,O
,TO,TO,O
,REMEDY,VB,O
,THE,DT,O
,SITUATION,NN,O
,.,.,O
Sentence: 67,DRAKE,NNP,O
,PETROLEUM,NNP,O
,NOTIFIED,VBD,O
,THE,DT,O
,DEP,NNP,O
,OF,IN,O
,THE,DT,O
,ENVIRONMENTAL,JJ,O
,HAZARDS,NNS,O
,FOUND,VBN,O
,AT,IN,O
,THE,DT,O
,MARION,NNP,O
,MALL,NNP,O
,XTRAMART,NNP,O
,ON,IN,O
,2211,CD,O
,MERIDEN,NNP,O
,-,HYPH,O
,WATERBURY,NNP,O
,TURNPIKE,NNP,O
,AND,CC,O
,AT,IN,O
,THE,DT,O
,MILLDALE,NNP,O
,XTRAMART,NNP,O
,ON,IN,O
,1611,CD,O
,MERIDEN,NNP,O
,-,HYPH,O
,WATERBURY,NNP,O
,TURNPIKE,NNP,O
Sentence: 68,ACCORDING,VBG,O
,TO,IN,O
,THE,DT,O
,LETTERS,NNS,O
,.,.,O
Sentence: 69,BOTH,DT,O
,ARE,VBP,O
,OWNED,VBN,O
,BY,IN,O
,CUSTOM,NNP,O
,COACH,NNP,O
,AND,CC,O
,ARE,VBP,O
,NOW,RB,O
,KNOWN,VBN,O
,AS,IN,O
,SAM,NNP,O
,'S,POS,O
,MARKETS,NNPS,O
Sentence: 70,ACCORDING,VBG,O
,TO,IN,O
,CHARLES,NNP,O
,MOTES,NNP,O
Sentence: 71,THE,DT,O
,SOUTHINGTON,NNP,O
,HEALTH,NN,O
,DIRECTOR,NN,O
,.,.,O
Sentence: 72,TRACES,NNS,O
,OF,IN,O
,METHYL,NN,1
,TERTIARY,JJ,1
,BUTYL,NNP,1
,ETHER,NNP,1
Sentence: 73,OR,CC,O
,MTBE,NNP,1
Sentence: 74,WERE,VBD,O
,DISCOVERED,VBN,O
,TO,TO,O
,BE,VB,O
,POLLUTING,VBG,O
,THE,DT,O
,GROUNDWATER,NN,O
,AT,IN,O
,THE,DT,O
,MARION,NNP,O
,MALL,NNP,O
,XTRAMART,NNP,O
,.,.,O
Sentence: 75,AN,DT,O
,ADDITIVE,JJ,O
,TO,IN,O
,GASOLINE,NN,O
Sentence: 76,MTBE,NNP,1
,PROVIDES,VBZ,O
,MORE,JJR,O
,OXYGEN,NN,O
,IN,IN,O
,GAS,NN,O
,TO,TO,O
,REDUCE,VB,O
,AIR,NN,O
,POLLUTION,NN,O
,STANDARDS,NNS,O
,BUT,CC,O
,CAUSES,VBZ,O
,A,DT,O
,PROBLEM,NN,O
,WHEN,WRB,O
,IT,PRP,O
,LEAKS,VBZ,O
,INTO,IN,O
,THE,DT,O
,GROUNDWATER,NN,O
Sentence: 77,MOTES,NNP,O
,SAID,VBD,O
,.,.,O
Sentence: 78,THE,DT,O
,GROUNDWATER,NN,O
,AT,IN,O
,THE,DT,O
,MILLDALE,NNP,O
,XTRAMART,NNP,O
,WAS,VBD,O
,FOUND,VBN,O
,TO,TO,O
,BE,VB,O
,CONTAMINATED,VBN,O
,WITH,IN,O
,ETHYLBENZENE,NNP,1
,AND,CC,O
,XYLENE,NNP,1
Sentence: 79,BOTH,DT,O
,ALSO,RB,O
,FOUND,VBN,O
,IN,IN,O
,GASOLINE,NN,O
,WITH,IN,O
,THE,DT,O
,ABILITY,NN,O
,TO,TO,O
,CAUSE,VB,O
,AN,DT,O
,ENVIRONMENTAL,JJ,O
,HAZARD,NN,O
,IF,IN,O
,THE,DT,O
,CONTAMINANT,JJ,O
,LEVELS,NNS,O
,ARE,VBP,O
,ABOVE,IN,O
,A,DT,O
,CERTAIN,JJ,O
,CRITERIA,NNS,O
,WITHIN,IN,O
,THE,DT,O
,SURROUNDING,VBG,O
,GROUNDWATER,NN,O
,.,.,O
Sentence: 80,AS,IN,O
,THE,DT,O
,SITUATIONS,NNS,O
,ARE,VBP,O
,BEING,VBG,O
,STUDIED,VBN,O
,BY,IN,O
,DRAKE,NNP,O
,PETROLEUM,NNP,O
Sentence: 81,MOTES,NNP,O
,SAID,VBD,O
,HE,PRP,O
,BELIEVES,VBZ,O
,THE,DT,O
,POLLUTED,JJ,O
,GROUNDWATER,NN,O
,IS,VBZ,O
,THE,DT,O
,RESULT,NN,O
,OF,IN,O
,A,DT,O
,LEAK,NN,O
,IN,IN,O
,THE,DT,O
,UNDERGROUND,JJ,O
,STORAGE,NN,O
,TANKS,NNS,O
,SINCE,IN,O
,IT,PRP,O
,ONLY,RB,O
,TAKES,VBZ,O
,A,DT,O
,FEW,JJ,O
,GALLONS,NNS,O
,OF,IN,O
,GASOLINE,NN,O
,TO,TO,O
,EXCEED,VB,O
,THE,DT,O
,CRITERIA,NNS,O
,.,.,O
Sentence: 82,BOTH,DT,O
,LOCATIONS,NNS,O
,WERE,VBD,O
,FOUND,VBN,O
,TO,TO,O
,BE,VB,O
,ABOVE,IN,O
,THE,DT,O
,CONTAMINANT,JJ,O
,CRITERIA,NNS,O
,LEVEL,NN,O
,AS,IN,O
,REPORTED,VBN,O
,BY,IN,O
,THE,DT,O
,DEP.IT,NN,O
,IS,VBZ,O
,NOW,RB,O
,THE,DT,O
,RESPONSIBILITY,NN,O
,OF,IN,O
,DRAKE,NNP,O
,PETROLEUM,NNP,O
,TO,TO,O
,SURVEY,VB,O
,THE,DT,O
,WATER,NN,O
,SUPPLY,NN,O
,WELLS,NNS,O
,AND,CC,O
,ANY,DT,O
,UNIDENTIFIED,JJ,O
,WELLS,NNS,O
,WITHIN,IN,O
,500,CD,O
,FEET,NNS,O
,OF,IN,O
,EACH,DT,O
,LOCATION,NN,O
,.,.,O
Sentence: 83,THE,DT,O
,DEP,NNP,O
,HAS,VBZ,O
,ALSO,RB,O
,ASKED,VBN,O
,DRAKE,NNP,O
,TO,TO,O
,TEST,VB,O
,WELLS,NNS,O
,AT,IN,O
,THE,DT,O
,STORYBOOK,NNP,O
,BARN,NNP,O
,SCHOOL,NNP,O
Sentence: 84,NEARLY,RB,O
Sentence: 85,FEET,NNS,O
,AWAY,RB,O
,FROM,IN,O
,THE,DT,O
,MARION,NNP,O
,MALL,NNP,O
,LOCATION,NN,O
,IN,IN,O
,THE,DT,O
,EVENT,NN,O
,THAT,IN,O
,NO,DT,O
,WELLS,NNS,O
,ARE,VBP,O
,IDENTIFIED,VBN,O
,TO,IN,O
,THE,DT,O
,SOUTHWEST,NN,O
,OF,IN,O
,THE,DT,O
,SITE,NN,O
,.,.,O
Sentence: 87,OFFICIALS,NNS,O
,SAY,VBP,O
,FINAL,JJ,O
,CLEANUP,NN,O
,WILL,MD,O
,BEGIN,VB,O
,IN,IN,O
,THE,DT,O
,NEXT,JJ,O
,FEW,JJ,O
,WEEKS,NNS,O
,AT,IN,O
,A,DT,O
,CONTAMINATED,JJ,O
,FORMER,JJ,O
,SEWER,NN,O
,PLANT,NN,O
,SITE,NN,O
,IN,IN,O
,RIVERSIDE,NNP,O
,WHERE,WRB,O
,DEVELOPERS,NNS,O
,HOPE,VBP,O
,TO,TO,O
,BUILD,VB,O
,HOMES,NNS,O
,.,.,O
Sentence: 88,STATE,NNP,O
,DEPARTMENT,NNP,O
,OF,IN,O
,TOXIC,NNP,O
,SUBSTANCES,NNPS,O
,CONTROL,NNP,O
,DIRECTOR,NNP,O
Sentence: 89,BARBARA,NNP,O
,LEE,NNP,O
,SAID,VBD,O
,THIS,DT,O
,WEEK,NN,O
,THAT,IN,O
,THE,DT,O
,60-ACRE,CD,O
,PROPERTY,NN,O
,NEAR,IN,O
,THE,DT,O
,CITY,NN,O
,'S,POS,O
,AIRPORT,NN,O
,WILL,MD,O
,BE,VB,O
,SAFE,JJ,O
,FOR,IN,O
,CONSTRUCTION,NN,O
,AFTER,IN,O
,CLEANUP,NN,O
,IS,VBZ,O
,COMPLETED,VBN,O
,.,.,O
Sentence: 90,THE,DT,O
,PRESS,NNP,O
,-,HYPH,O
,ENTERPRISE,NNP,O
,NEWSPAPER,NN,O
,SAYS,VBZ,O
,THE,DT,O
,CITY,NN,O
,WILL,MD,O
,ASK,VB,O
,STATE,NN,O
,AND,CC,O
,FEDERAL,JJ,O
,HEALTH,NN,O
,AGENCIES,NNS,O
,TO,TO,O
,REVIEW,VB,O
,RESIDENTS,NNS,O
,',POS,O
,CLAIMS,NNS,O
,OF,IN,O
,ILLNESS,NN,O
,IN,IN,O
,THE,DT,O
,AREA,NN,O
,AROUND,IN,O
,THE,DT,O
,FORMER,JJ,O
,WASTEWATER,NN,O
,PLANT,NN,O
Sentence: 91,WHICH,WDT,O
,OPERATED,VBD,O
,FROM,IN,O
,1942,CD,O
,TO,IN,O
,1965.THE,CD,O
,NEWSPAPER,NN,O
Sentence: 92,SAYS,VBZ,O
,A,DT,O
,SPILL,NN,O
,OF,IN,O
,SEWAGE,NN,O
,SLUDGE,NN,O
,IN,IN,O
,2003,CD,O
,LED,VBD,O
,TO,IN,O
,THE,DT,O
,DISCOVERY,NN,O
,OF,IN,O
,CANCER,NN,O
,-,HYPH,O
,CAUSING,VBG,O
,CHEMICALS,NNS,O
,KNOWN,VBN,O
,AS,IN,O
,PCBS,NNS,1
,ON,IN,O
,THE,DT,O
,LAND,NN,O
,.,.,O
Sentence: 93,THE,DT,O
,SITE,NN,O
,WAS,VBD,O
,DEEMED,VBN,O
,SAFE,JJ,O
,IN,IN,O
,2014,CD,O
,AFTER,IN,O
,PREVIOUS,JJ,O
,CLEANUP,NN,O
,EFFORTS,NNS,O
Sentence: 94,BUT,CC,O
,NEW,JJ,O
,TESTING,NN,O
,LAST,JJ,O
,FALL,NN,O
,FOUND,VBD,O
,ADDITIONAL,JJ,O
,CONTAMINATION,NN,O
,.,.,O
Sentence: 96,IT,PRP,O
,COULD,MD,O
,TAKE,VB,O
,HOURS,NNS,O
,OR,CC,O
,IT,PRP,O
,COULD,MD,O
,TAKE,VB,O
,MONTHS,NNS,O
,TO,TO,O
,STOP,VB,O
,A,DT,O
Sentence: 97,-,HYPH,O
,A,DT,O
,-,HYPH,O
,DAY,NN,O
,OIL,NN,O
,LEAK,NN,O
,POLLUTING,VBG,O
,THE,DT,O
,GULF,NNP,O
,OF,IN,O
,MEXICO,NNP,O
,AT,IN,O
,THE,DT,O
,SITE,NN,O
,OF,IN,O
,A,DT,O
,WRECKED,JJ,O
,DRILLING,NN,O
,PLATFORM,NN,O
,.,.,O
Sentence: 98,WHETHER,IN,O
,THE,DT,O
,ENVIRONMENTAL,JJ,O
,THREAT,NN,O
,GROWS,VBZ,O
,MANY,JJ,O
,TIMES,NNS,O
,BIGGER,JJR,O
,DEPENDS,VBZ,O
,ON,IN,O
,WHETHER,IN,O
,THE,DT,O
,OIL,NN,O
,COMPANY,NN,O
,CAN,MD,O
,TURN,VB,O
,THE,DT,O
,WELL,NN,O
,COMPLETELY,RB,O
,OFF,RB,O
,.,.,O
Sentence: 99,CREWS,NNS,O
,ARE,VBP,O
,USING,VBG,O
,ROBOT,NN,O
,SUBMARINES,NNS,O
,TO,TO,O
,ACTIVATE,VB,O
,VALVES,NNS,O
,AT,IN,O
,THE,DT,O
,WELL,JJ,O
,HEAD,NN,O
,IN,IN,O
,HOPES,NNS,O
,OF,IN,O
,CUTTING,VBG,O
,OFF,RP,O
,THE,DT,O
,LEAK,NN,O
Sentence: 100,WHICH,WDT,O
,THREATENS,VBZ,O
,THE,DT,O
,GULF,NNP,O
,COAST,NNP,O
,'S,POS,O
,FRAGILE,JJ,O
,ECOSYSTEM,NN,O
,OF,IN,O
,SHRIMP,NN,O
Sentence: 101,FISH,NN,O
Sentence: 102,BIRDS,NNS,O
,AND,CC,O
,CORAL,NN,O
,.,.,O
Sentence: 103,IF,IN,O
,THE,DT,O
,EFFORT,NN,O
,FAILS,VBZ,O
Sentence: 104,THEY,PRP,O
,'LL,MD,O
,HAVE,VB,O
,TO,TO,O
,START,VB,O
,DRILLING,VBG,O
,AGAIN,RB,O
,.,.,O
Sentence: 105,THE,DT,O
,SUBMARINE,NN,O
,WORK,NN,O
,WILL,MD,O
,TAKE,VB,O
,24,CD,O
,TO,TO,O
,36,CD,O
,HOURS,NNS,O
Sentence: 106,DOUG,NNP,O
,SUTTLES,NNP,O
Sentence: 107,CHIEF,JJ,O
,OPERATING,NN,O
,OFFICER,NN,O
,FOR,IN,O
,BP,NNP,O
,EXPLORATION,NNP,O
,AND,CC,O
,PRODUCTION,NNP,O
Sentence: 108,SAID,VBD,O
,SUNDAY,NNP,O
,AFTERNOON,NN,O
,.,.,O
Sentence: 109,OIL,NN,O
,CONTINUED,VBD,O
,TO,TO,O
,LEAK,VB,O
,NEARLY,RB,O
,A,DT,O
,MILE,NN,O
,UNDERWATER,NN,O
,SUNDAY,NNP,O
,AT,IN,O
,THE,DT,O
,SITE,NN,O
,WHERE,WRB,O
,THE,DT,O
,DEEPWATER,NNP,O
,HORIZON,NNP,O
,RIG,NN,O
,EXPLODED,VBD,O
,ON,IN,O
,TUESDAY,NNP,O
,.,.,O
Sentence: 110,ELEVEN,CD,O
,WORKERS,NNS,O
,ARE,VBP,O
,MISSING,VBG,O
,AND,CC,O
,PRESUMED,VBN,O
,DEAD,JJ,O
,.,.,O
Sentence: 111,FOR,IN,O
,THE,DT,O
,SECOND,JJ,O
,CONSECUTIVE,JJ,O
,DAY,NN,O
Sentence: 112,HIGH,JJ,O
,WAVES,NNS,O
,PREVENTED,VBD,O
,BOATS,NNS,O
,AND,CC,O
,EQUIPMENT,NN,O
,FROM,IN,O
,GOING,VBG,O
,OUT,RP,O
,TO,TO,O
,CLEAN,VB,O
,THE,DT,O
,SPILL,NN,O
,.,.,O
Sentence: 113,AIRPLANES,NNS,O
,SPRAYED,VBD,O
,CHEMICALS,NNS,O
,TO,TO,O
,BREAK,VB,O
,UP,RP,O
,THE,DT,O
,OIL,NN,1
,.,.,O
Sentence: 114,THE,DT,O
,SPILL,NN,O
,INITIALLY,RB,O
,APPEARED,VBD,O
,TO,TO,O
,BE,VB,O
,EASILY,RB,O
,MANAGEABLE,JJ,O
,AFTER,IN,O
,THE,DT,O
,OIL,NN,O
,RIG,NN,O
,SANK,VBD,O
,THURSDAY,NNP,O
,ABOUT,IN,O
,50,CD,O
,MILES,NNS,O
,OFF,IN,O
,THE,DT,O
,LOUISIANA,NNP,O
,COAST,NN,O
Sentence: 115,BUT,CC,O
,IT,PRP,O
,HAS,VBZ,O
,TURNED,VBN,O
,INTO,IN,O
,A,DT,O
,MORE,RBR,O
,SERIOUS,JJ,O
,ENVIRONMENTAL,JJ,O
,PROBLEM,NN,O
,.,.,O
Sentence: 116,THE,DT,O
,OIL,NN,1
,SPILL,NN,O
,HAS,VBZ,O
,BEEN,VBN,O
,GROWING,VBG,O
,--,:,O
,OFFICIALS,NNS,O
,SAID,VBD,O
,THE,DT,O
,OILY,JJ,O
,SHEEN,NN,O
,ON,IN,O
,THE,DT,O
,SURFACE,NN,O
,OF,IN,O
,THE,DT,O
,GULF,NN,O
,COVERED,VBD,O
,ABOUT,RB,O
,600,CD,O
,SQUARE,JJ,O
,MILES,NNS,O
,SUNDAY,NNP,O
,.,.,O
Sentence: 117,THE,DT,O
,ENVIRONMENTAL,JJ,O
,DAMAGE,NN,O
,WOULD,MD,O
,BE,VB,O
,ESPECIALLY,RB,O
,SERIOUS,JJ,O
,IF,IN,O
,IT,PRP,O
,REACHES,VBZ,O
,LAND,NN,O
,.,.,O
Sentence: 118,THE,DT,O
,SPILL,NN,O
,WAS,VBD,O
,STILL,RB,O
,ABOUT,IN,O
,70,CD,O
,MILES,NNS,O
,FROM,IN,O
,THE,DT,O
,MAINLAND,NN,O
Sentence: 119,BUT,CC,O
,ONLY,RB,O
,ABOUT,RB,O
,30,CD,O
,MILES,NNS,O
,FROM,IN,O
,AN,DT,O
,IMPORTANT,JJ,O
,CHAIN,NN,O
,OF,IN,O
,BARRIER,NN,O
,ISLANDS,NNS,O
,KNOWN,VBN,O
,AS,IN,O
,THE,DT,O
,CHANDELEURS,NNP,O
,.,.,O
Sentence: 120,THE,DT,O
,ISLANDS,NNS,O
Sentence: 121,PART,NN,O
,OF,IN,O
,A,DT,O
,NATIONAL,JJ,O
,WILDLIFE,NN,O
,REFUGE,NN,O
Sentence: 122,ARE,VBP,O
,AN,DT,O
,IMPORTANT,JJ,O
,NESTING,JJ,O
,GROUND,NN,O
,FOR,IN,O
,PELICANS,NNS,O
,AND,CC,O
,OTHER,JJ,O
,SEA,NN,O
,BIRDS,NNS,O
,.,.,O
Sentence: 123,THEY,PRP,O
,HAVE,VBP,O
,BEEN,VBN,O
,UNDER,IN,O
,SERIOUS,JJ,O
,THREAT,NN,O
,SINCE,IN,O
,HURRICANE,NNP,O
,KATRINA,NNP,O
,WASHED,VBD,O
,OUT,RP,O
,MUCH,JJ,O
,OF,IN,O
,THE,DT,O
,SAND,NN,O
,THERE,RB,O
,.,.,O
Sentence: 124,",``,0
,KATRINA,NNP,0
Sentence: 125,DID,VBD,0
,KICK,VB,0
,IT,PRP,0
,PRETTY,RB,0
,GOOD,JJ,0
Sentence: 126,BUT,CC,0
,THEY,PRP,0
,HAVE,VBP,0
,BEEN,VBN,0
,GROWING,VBG,0
,BACK,RB,0
Sentence: 127,",'',O
,SAID,VBD,O
,GREG,NNP,O
,THORNTON,NNP,O
Sentence: 128,THE,DT,O
,52-YEAR,CD,O
,-,HYPH,O
,OLD,JJ,O
,OWNER,NN,O
,OF,IN,O
,HORN,NNP,O
,ISLAND,NNP,O
,AND,CC,O
,DUE,NNP,O
,SOUTH,NNP,O
,CHARTERS,NNPS,O
,IN,IN,O
,BILOXI,NNP,O
,.,.,O
Sentence: 129,HE,PRP,O
,TAKES,VBZ,O
,FISHING,NN,O
,PARTIES,NNS,O
,OUT,RP,O
,TO,IN,O
,THE,DT,O
,ISLANDS,NNS,O
,.,.,O
Sentence: 130,LOOKING,VBG,O
,AT,IN,O
,WIND,NN,O
,PATTERNS,NNS,O
,ON,IN,O
,HIS,PRP$,O
,COMPUTER,NN,O
Sentence: 131,WHICH,WDT,O
,SHOWED,VBD,O
,FAVORABLE,JJ,O
,CONDITIONS,NNS,O
,UNTIL,IN,O
,THURSDAY,NNP,O
Sentence: 132,THORNTON,NNP,O
,HELD,VBD,O
,OUT,RP,O
,HOPE,NN,O
,THAT,IN,O
,THE,DT,O
,OIL,NN,O
,COULD,MD,O
,BE,VB,O
,CONTAINED,VBN,O
,.,.,O
Sentence: 133,THE,DT,O
,SPILL,NN,O
,SO,RB,O
,FAR,RB,O
,APPEARS,VBZ,O
,TO,TO,O
,BE,VB,O
,SMALL,JJ,O
,RELATIVE,JJ,O
,TO,IN,O
,SOME,DT,O
,MAJOR,JJ,O
,OIL,NN,O
,ACCIDENTS,NNS,O
,.,.,O
Sentence: 134,THE,DT,O
,EXXON,NNP,O
,VALDEZ,NNP,O
,SPILLED,VBD,O
,11,CD,B-quant
,MILLION,CD,0
,GALLONS,NNS,0
,IN,IN,O
,ALASKA,NNP,O
,'S,POS,O
,PRINCE,NNP,O
,WILLIAM,NNP,O
,SOUND,NNP,O
,IN,IN,O
,1989,CD,O
,--,:,O
,THE,DT,O
,WORST,JJS,O
,OIL,NN,O
,SPILL,NN,O
,IN,IN,O
,U.S.,NNP,O
,HISTORY,NN,O
,.,.,O
Sentence: 136,A,DT,O
,SPILL,NN,O
,OF,IN,O
,60,CD,B-quant
,GALLONS,NNS,0
,OF,IN,O
,HOME,NN,O
,HEATING,NN,O
,OIL,NN,1
,ON,IN,O
,WEDNESDAY,NNP,O
,AT,IN,O
,MALTA,NNP,O
,GARDENS,NNP,O
,IS,VBZ,O
,ADDING,VBG,O
,TO,IN,O
,RESIDENTS,NNS,O
,ANXIETY,NN,O
,AT,IN,O
,THE,DT,O
,MOBILE,NNP,O
,HOME,NNP,O
,PARK,NNP,O
Sentence: 137,WHICH,WDT,O
,HAS,VBZ,O
,SUFFERED,VBN,O
,SPOTTY,JJ,O
,WATER,NN,O
,SERVICE,NN,O
,SINCE,IN,O
,JAN.,NNP,O
,1.STATE,CD,O
,DEPARTMENT,NNP,O
,OF,IN,O
,ENVIRONMENTAL,NNP,O
,CONSERVATION,NNP,O
Sentence: 138,IN,IN,O
,A,DT,O
,STATEMENT,NN,O
,ON,IN,O
,THURSDAY,NNP,O
Sentence: 139,SAID,VBD,O
,THE,DT,O
,SPILL,NN,O
,HAS,VBZ,O
,NOTHING,NN,O
,TO,TO,O
,DO,VB,O
,WITH,IN,O
,THE,DT,O
,WATER,NN,O
,ISSUES,NNS,O
,AT,IN,O
,THE,DT,O
,PARK,NN,O
,.,.,O
Sentence: 140,A,DT,O
,SPILL,NN,O
,RESPONSE,NN,O
,TEAM,NN,O
Sentence: 141,SEEN,VBN,O
,BY,IN,O
,RESIDENTS,NNS,O
,OF,IN,O
,THE,DT,O
,PARK,NN,O
Sentence: 142,IS,VBZ,O
,CLEANING,VBG,O
,UP,RP,O
,THE,DT,O
,SPILL,NN,O
,THAT,WDT,O
,DEC,NNP,O
,SAID,VBD,O
,OCCURRED,VBD,O
,WHEN,WRB,O
,A,DT,O
,275-GALLON,CD,O
,TANK,NN,O
,FAILED,VBD,O
,.,.,O
Sentence: 143,",``,0
,DEC,NNP,0
,IS,VBZ,0
,OVERSEEING,VBG,0
,THE,DT,0
,CLEAN,VB,0
,-,HYPH,0
,UP,NN,0
,OF,IN,0
,THE,DT,0
,SPILLED,VBN,0
,FUEL,NN,0
Sentence: 144,AS,RB,0
,WELL,RB,0
,AS,IN,0
,THE,DT,0
,CONTAMINATED,JJ,0
,SNOW,NN,0
,AND,CC,0
,SOILS,NNS,0
